CLASS_LABEL,NumDots,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumAmpersand,NumHash,NumNumericChars,NoHttps
1,4,57,1,0,0,0,0,0,0,0,0,1
1,4,57,1,0,0,0,0,0,0,0,0,1
1,4,63,1,0,0,0,0,0,0,0,0,1
1,3,55,1,0,0,0,0,0,0,0,0,1
1,4,53,1,0,0,0,0,0,0,0,0,1
1,3,62,1,0,0,0,0,0,0,0,0,1
1,2,52,1,0,0,0,0,0,0,0,1,1
1,2,51,1,0,0,0,0,0,0,0,0,1
1,2,48,0,0,0,0,0,0,0,0,0,1
1,2,48,0,0,0,0,0,0,0,0,0,1
1,2,47,1,1,0,0,0,0,0,0,4,1
1,2,48,0,0,0,0,0,0,0,0,0,1
1,4,80,0,0,0,0,1,0,0,0,0,1
1,3,91,1,0,0,0,0,0,0,0,4,1
1,3,55,1,0,0,0,0,0,0,0,0,1
1,2,46,0,0,0,0,0,0,0,0,4,1
1,2,33,0,0,0,0,0,0,0,0,0,1
1,2,50,0,0,0,0,0,0,0,0,4,1
1,2,47,0,0,0,0,0,0,0,0,4,1
1,2,45,0,0,0,0,0,0,0,0,4,1
1,9,127,1,0,0,0,0,0,0,0,17,1
1,3,50,0,0,0,0,0,0,0,0,0,0
1,2,73,0,0,0,0,0,0,0,0,0,1
1,3,46,0,0,0,0,0,0,0,0,0,1
1,2,53,1,0,0,0,0,0,0,0,0,1
1,4,45,0,0,0,0,0,0,0,0,0,1
1,2,47,1,1,0,0,0,0,0,0,4,1
1,2,41,0,0,0,0,0,0,0,0,0,1
1,3,68,0,0,0,0,0,0,0,0,4,1
1,2,65,1,0,0,0,0,0,0,0,1,1
1,8,89,4,4,0,0,0,0,0,0,7,1
1,8,89,4,4,0,0,0,0,0,0,7,1
1,8,89,4,4,0,0,0,0,0,0,7,1
1,8,88,4,4,0,0,0,0,0,0,6,1
1,3,52,0,0,0,0,0,0,0,0,1,1
1,2,43,0,0,0,0,0,0,0,0,0,1
1,4,48,0,0,0,0,0,0,0,0,0,1
1,2,105,1,0,0,0,0,0,0,0,18,1
1,2,50,0,0,0,0,0,0,0,0,0,1
1,2,48,0,0,0,0,0,0,0,0,1,1
1,1,132,2,1,0,0,0,0,0,0,39,1
1,3,75,1,0,0,0,1,0,0,0,0,1
1,2,36,1,0,0,0,0,0,0,0,1,1
1,3,85,1,0,0,0,0,0,0,0,4,1
1,3,86,3,0,0,0,0,0,0,0,0,1
1,3,102,1,0,0,0,0,0,0,0,4,1
1,3,90,1,0,0,0,0,0,0,0,4,1
1,4,54,0,0,0,0,0,0,0,0,0,1
1,2,52,0,0,0,0,0,0,0,0,0,1
1,4,54,0,0,0,0,0,0,0,0,0,1
1,2,37,1,0,0,0,0,0,0,0,1,1
1,3,73,1,0,0,0,0,0,0,0,0,1
1,3,61,0,0,0,0,1,0,0,0,0,1
1,3,62,0,0,0,0,0,0,0,0,0,1
1,2,53,1,1,0,0,0,0,0,0,0,0
1,2,60,0,0,0,0,0,0,0,0,0,1
1,4,59,0,0,0,0,0,0,0,0,0,1
1,3,56,1,0,0,0,0,0,0,0,1,1
1,3,75,1,0,0,0,0,0,0,0,0,1
1,3,45,0,0,0,0,0,0,0,0,0,1
1,2,63,0,0,0,0,0,0,0,0,11,1
1,4,67,1,0,0,0,0,0,0,0,0,1
1,5,62,1,0,0,0,0,0,0,0,0,1
1,2,42,0,0,0,0,0,0,0,0,2,1
1,4,58,0,0,0,0,0,0,0,0,4,1
1,2,62,0,0,0,0,0,0,0,0,8,1
1,4,65,0,0,0,0,0,0,0,0,16,1
1,2,48,0,0,0,0,0,0,0,0,0,1
1,2,48,0,0,0,0,0,0,0,0,0,1
1,1,132,2,1,0,0,0,0,0,0,37,1
1,2,80,0,0,0,0,0,1,0,0,7,1
1,4,50,0,0,0,0,0,0,0,0,2,1
1,2,88,1,0,0,0,0,0,0,0,21,1
1,2,58,1,1,0,0,0,0,0,0,0,0
1,2,45,0,0,0,0,0,0,0,0,0,1
1,6,47,0,0,0,0,0,0,0,0,3,1
1,2,38,1,1,0,0,0,0,0,0,0,1
1,2,55,0,0,0,0,0,0,0,0,0,1
1,2,59,0,0,0,0,0,0,0,0,0,1
1,7,95,1,0,0,0,1,0,0,0,6,1
1,6,97,1,0,0,0,1,0,0,0,6,1
1,3,69,0,0,0,0,0,0,0,0,0,1
1,2,64,1,0,0,0,0,0,0,0,6,1
1,2,50,1,0,0,0,0,0,0,0,0,1
1,5,71,1,0,0,0,0,0,0,0,4,1
1,2,75,0,0,0,0,1,0,0,0,0,1
1,4,51,0,0,0,0,0,0,0,0,0,1
1,4,76,1,0,0,0,4,0,0,0,0,1
1,6,71,0,0,0,0,0,0,0,0,0,1
1,4,57,0,0,0,0,0,0,0,0,0,1
1,2,53,1,1,0,0,1,0,0,0,0,1
1,3,49,0,0,0,0,0,0,0,0,1,1
1,3,63,1,0,0,0,0,0,0,0,1,1
1,3,74,1,0,0,0,0,0,0,0,0,1
1,2,49,0,0,0,0,0,0,0,0,1,1
1,2,53,2,0,0,0,0,0,0,0,0,1
1,3,60,0,0,0,0,0,0,0,0,1,1
1,3,98,1,0,0,0,0,0,0,0,0,1
1,2,44,0,0,0,0,0,0,0,0,0,1
1,2,45,0,0,0,0,0,0,0,0,0,1
1,4,102,1,0,0,0,0,0,0,0,0,1
1,3,52,0,0,0,0,0,0,0,0,1,1
1,3,53,0,0,0,0,0,0,0,0,3,1
1,5,61,0,0,0,0,0,0,0,0,0,1
1,2,48,2,1,0,0,0,0,0,0,0,1
1,2,49,1,0,0,0,0,0,0,0,0,1
1,2,48,0,0,0,0,0,0,0,0,10,1
1,2,74,0,0,0,0,1,0,0,0,0,1
1,2,145,1,1,0,0,0,0,0,0,21,1
1,2,147,1,1,0,0,0,0,0,0,23,1
1,2,147,1,1,0,0,0,0,0,0,22,1
1,3,50,0,0,0,0,0,0,0,0,0,1
1,3,57,0,0,0,0,0,0,0,0,0,1
1,3,51,1,0,0,0,0,0,0,0,0,1
1,4,62,0,0,0,0,0,0,0,0,0,1
1,4,61,1,0,0,0,0,0,0,0,0,1
1,4,53,1,0,0,0,0,0,0,0,0,1
1,2,52,1,0,0,0,0,1,0,0,2,1
1,2,225,1,1,0,0,1,0,2,0,31,1
1,2,48,0,0,0,0,0,0,0,0,0,1
1,2,223,1,1,0,0,1,0,2,0,27,1
1,2,96,1,1,0,0,1,0,0,0,13,1
1,2,93,1,1,0,0,0,0,0,0,13,1
1,3,201,3,0,0,0,6,0,5,0,5,1
1,3,65,1,0,0,0,0,0,0,0,0,1
1,2,103,1,1,0,0,1,0,0,0,13,1
1,3,83,2,0,0,0,1,0,0,0,0,1
1,2,225,1,1,0,0,1,0,2,0,31,1
1,2,211,1,1,0,0,1,0,2,0,28,1
1,2,98,1,1,0,0,1,0,0,0,13,1
1,3,80,0,0,0,0,0,0,0,0,2,0
1,2,34,0,0,0,0,0,0,0,0,0,1
1,2,50,0,0,0,0,0,0,0,0,0,1
1,2,48,0,0,0,0,0,0,0,0,0,1
1,2,41,0,0,0,0,0,0,0,0,0,1
1,3,74,1,0,0,0,0,0,0,0,0,1
1,4,69,0,0,0,0,2,0,0,0,0,1
1,4,62,0,0,0,0,0,0,0,0,3,1
1,4,58,0,0,0,0,0,0,0,0,0,1
1,3,54,0,0,0,0,0,0,0,0,0,1
1,3,45,0,0,0,0,0,0,0,0,1,1
1,2,35,1,1,0,0,0,0,0,0,0,1
1,3,46,1,0,0,0,0,0,0,0,0,1
1,2,60,1,1,0,0,0,0,0,0,0,0
1,2,55,1,1,0,0,0,0,0,0,0,0
1,3,57,0,0,0,0,0,0,0,0,0,1
1,3,54,1,0,0,0,0,0,0,0,0,1
1,3,199,3,0,0,0,6,0,5,0,4,1
1,4,67,4,4,0,0,0,0,0,0,11,0
1,2,85,1,1,0,0,0,0,0,0,13,1
1,3,59,0,0,0,0,0,0,0,0,0,1
1,3,65,0,0,0,0,0,0,0,0,0,1
1,3,48,0,0,0,0,0,0,0,0,0,1
1,2,101,1,1,0,0,1,0,0,0,13,1
1,2,59,1,1,0,0,0,0,0,0,0,0
1,2,53,0,0,0,0,0,0,0,0,0,1
1,3,37,0,0,0,0,0,0,0,0,7,1
1,4,54,0,0,0,0,0,0,0,0,0,1
1,3,84,2,0,0,0,0,0,0,0,15,1
1,4,61,0,0,0,0,0,0,0,0,0,1
1,2,34,0,0,0,0,0,0,0,0,0,1
1,5,82,0,0,0,0,0,0,0,0,0,1
1,2,51,0,0,0,0,0,0,0,0,5,1
1,3,50,1,1,0,0,0,0,0,0,0,1
1,3,47,1,0,0,0,0,0,0,0,0,1
1,2,78,0,0,0,0,0,0,0,0,0,1
1,2,67,0,0,0,0,0,1,0,0,3,1
1,3,72,0,0,0,0,0,0,0,0,0,1
1,3,34,0,0,0,0,0,0,0,0,0,1
1,3,76,0,0,0,0,0,0,0,0,0,1
1,3,57,0,0,0,0,0,0,0,0,0,1
1,2,40,1,1,0,0,0,0,0,0,0,1
1,2,43,1,1,0,0,0,0,0,0,0,1
1,1,26,0,0,0,0,0,0,0,0,0,1
1,2,52,3,2,0,0,0,0,0,0,0,1
1,3,45,0,0,0,0,0,0,0,0,0,1
1,6,89,3,0,0,0,0,0,0,0,13,1
1,2,77,0,0,0,0,0,1,0,0,7,1
1,3,80,1,1,0,0,1,0,0,0,0,1
1,3,47,0,0,0,0,0,0,0,0,0,1
1,3,72,1,0,0,0,0,0,0,0,0,1
1,2,45,1,0,0,0,0,0,0,0,0,1
1,6,88,3,0,0,0,0,0,0,0,12,1
1,3,60,0,0,0,0,0,0,0,0,0,1
1,2,54,3,2,0,0,0,0,0,0,0,1
1,2,56,1,1,0,0,0,0,0,0,0,0
1,2,90,1,1,0,0,1,0,0,0,13,1
1,2,52,1,0,0,0,0,0,0,0,0,1
1,2,38,0,0,0,0,0,0,0,0,0,1
1,2,51,1,1,0,0,0,0,0,0,0,0
1,2,55,0,0,0,0,0,0,0,0,0,1
1,4,66,0,0,0,0,0,0,0,0,0,1
1,3,69,0,0,0,0,0,0,0,0,0,1
1,2,52,1,1,0,0,0,0,0,0,0,0
1,3,40,0,0,0,0,0,0,0,0,0,1
1,3,41,1,0,0,0,0,0,0,0,0,1
1,3,51,0,0,0,0,0,0,0,0,0,1
1,2,47,0,0,0,0,0,0,0,0,0,1
1,2,45,0,0,0,0,0,0,0,0,0,1
1,2,47,0,0,0,0,0,0,0,0,0,1
1,3,35,1,1,0,0,0,0,0,0,0,1
1,3,48,0,0,0,0,0,0,0,0,0,1
1,2,79,0,0,0,0,0,0,0,0,1,1
1,3,70,1,0,0,0,0,0,0,0,0,1
1,2,220,1,1,0,0,1,0,2,0,31,1
1,3,51,0,0,0,0,0,0,0,0,0,1
1,3,38,0,0,0,0,0,0,0,0,0,1
1,2,68,0,0,0,0,0,1,0,0,6,1
1,2,217,1,1,0,0,1,0,2,0,29,1
1,2,225,1,1,0,0,1,0,2,0,31,1
1,2,88,1,1,0,0,0,0,0,0,13,1
1,3,46,1,0,0,0,0,0,0,0,0,1
1,2,60,1,1,0,0,0,0,0,0,0,0
1,2,47,1,0,0,0,0,0,0,0,0,1
1,2,224,1,1,0,0,1,0,2,0,29,1
1,2,220,1,1,0,0,1,0,2,0,31,1
1,2,86,1,1,0,0,0,0,0,0,13,1
1,2,49,0,0,0,0,0,0,0,0,0,1
1,2,229,1,1,0,0,1,0,2,0,28,1
1,2,86,0,0,0,0,0,0,0,0,0,1
1,2,50,1,1,0,0,0,0,0,0,0,0
1,2,91,1,1,0,0,0,0,0,0,13,1
1,2,228,1,1,0,0,1,0,2,0,31,1
1,2,60,0,0,0,0,0,0,0,0,0,1
1,1,68,3,0,0,0,0,0,0,0,5,1
1,1,67,3,0,0,0,0,0,0,0,4,1
1,2,72,3,0,0,0,0,0,0,0,5,1
1,2,37,0,0,0,0,0,0,0,0,0,1
1,2,56,0,0,0,0,0,0,0,0,4,1
1,2,93,1,1,0,0,1,0,0,0,13,1
1,4,53,0,0,0,0,0,0,0,0,0,1
1,2,51,0,0,0,0,0,0,0,0,0,1
1,2,42,0,0,0,0,0,0,0,0,0,1
1,2,61,1,1,0,0,0,0,0,0,0,0
1,3,86,0,0,0,0,0,0,1,0,11,1
1,2,59,1,1,0,0,0,0,0,0,0,0
1,2,46,0,0,0,0,1,0,0,0,0,1
1,4,53,0,0,0,0,1,0,0,0,10,1
1,2,56,1,1,0,0,0,0,0,0,0,0
1,3,131,0,0,0,0,0,0,0,0,11,0
1,3,51,0,0,0,0,0,0,0,0,4,1
1,4,79,0,0,0,0,0,0,0,0,0,1
1,2,44,0,0,0,0,0,0,0,0,0,1
1,2,30,0,0,0,0,0,0,0,0,0,1
1,4,93,1,0,0,0,0,0,0,0,0,1
1,2,52,0,0,0,0,0,0,0,0,0,1
1,2,34,0,0,0,0,0,0,0,0,0,1
1,5,72,2,2,0,0,0,0,0,0,0,1
1,5,70,0,0,0,0,0,0,0,0,0,1
1,2,36,0,0,0,0,0,0,0,0,0,1
1,2,32,0,0,0,0,0,0,0,0,0,1
1,2,52,0,0,0,0,0,0,0,0,5,1
1,3,52,0,0,0,0,0,0,0,0,1,1
1,2,53,0,0,0,0,0,0,0,0,1,1
1,2,57,1,0,0,0,1,0,0,0,0,1
1,4,51,1,0,0,0,0,0,0,0,0,1
1,4,59,0,0,0,0,0,0,0,0,0,1
1,3,54,0,0,0,0,1,0,0,0,1,1
1,10,157,0,0,0,0,0,0,0,0,0,1
1,15,251,0,0,0,0,0,0,12,1,74,1
1,2,82,1,0,0,0,0,0,0,0,0,1
1,3,69,1,0,0,0,1,0,0,0,1,1
1,4,158,1,0,0,0,0,0,8,0,16,1
1,2,44,0,0,0,0,0,0,0,0,0,1
1,1,31,0,0,0,0,0,0,0,0,0,0
1,3,107,0,0,0,0,0,5,0,0,19,1
1,4,50,1,0,0,0,0,0,0,0,0,1
1,2,50,0,0,0,0,0,0,0,0,0,1
1,2,69,1,0,0,0,0,0,0,0,0,1
1,4,58,0,0,0,0,0,0,0,0,0,1
1,3,63,1,0,0,0,1,0,0,0,1,1
1,2,38,0,0,0,0,0,0,0,0,0,1
1,2,48,0,0,0,0,0,0,0,0,1,1
1,10,156,0,0,0,0,0,0,0,0,0,1
1,5,67,0,0,0,0,0,0,0,0,0,1
1,3,60,0,0,0,0,0,0,0,0,2,1
1,3,61,0,0,0,0,0,0,0,0,0,1
1,4,55,0,0,0,0,0,0,0,0,4,1
1,2,32,0,0,0,0,0,0,0,0,1,1
1,3,44,0,0,0,0,0,0,0,0,0,1
1,3,46,0,0,0,0,0,0,0,0,1,1
1,2,48,0,0,0,0,0,0,0,0,0,1
1,4,61,0,0,0,0,0,0,0,0,0,1
1,2,52,0,0,0,0,0,0,0,0,0,1
1,10,176,0,0,0,0,0,0,2,0,1,1
1,3,119,6,0,0,1,0,0,0,0,23,0
1,3,66,0,0,0,0,0,0,0,0,0,1
1,3,47,0,0,0,0,0,0,0,0,0,1
1,5,50,0,0,0,0,0,0,0,0,0,1
1,2,58,1,1,0,0,0,0,0,0,0,0
1,4,76,1,0,0,0,1,0,0,0,0,1
1,3,48,0,0,0,0,0,0,0,0,0,1
1,4,51,0,0,0,0,0,0,0,0,10,1
1,2,48,0,0,0,0,0,0,0,0,10,1
1,3,91,3,0,0,0,0,0,0,0,15,1
1,2,47,0,0,0,0,0,0,0,0,0,1
1,3,59,0,0,0,0,1,0,0,0,0,1
1,4,38,0,0,0,0,0,0,0,0,10,1
1,2,43,1,0,0,0,0,0,0,0,0,1
1,3,58,0,0,0,0,0,0,0,0,0,1
1,3,53,0,0,0,0,0,0,0,0,0,1
1,2,71,1,0,0,0,0,0,0,0,7,1
1,4,53,1,0,0,0,0,0,0,0,0,1
1,3,51,0,0,0,0,0,0,0,0,0,1
1,3,49,0,0,0,0,0,0,0,0,0,1
1,3,62,1,0,0,0,0,0,0,0,4,1
1,3,46,0,0,0,0,0,0,0,0,0,1
1,2,75,1,0,0,0,0,0,0,0,0,1
1,2,81,1,0,0,0,0,0,0,0,0,1
1,2,58,2,0,0,0,0,0,0,0,0,1
1,4,42,1,1,0,0,0,0,0,0,0,1
1,2,26,0,0,0,0,0,0,0,0,0,1
1,3,46,0,0,0,0,0,0,0,0,0,1
1,3,70,1,0,0,0,1,0,0,0,1,1
1,3,168,3,0,0,0,0,0,2,0,47,1
1,6,60,0,0,0,0,0,0,0,0,0,1
1,2,44,1,0,0,0,0,0,0,0,0,1
1,5,51,0,0,0,0,0,0,0,0,0,1
1,5,50,0,0,0,0,0,0,0,0,5,1
1,2,61,0,0,0,0,0,0,0,0,0,1
1,3,49,0,0,0,0,0,0,0,0,0,1
1,3,53,0,0,0,0,0,0,0,0,0,1
1,3,61,0,0,0,0,0,0,0,0,2,1
1,4,60,1,0,0,0,0,0,0,0,0,1
1,3,68,1,1,0,0,0,0,0,0,0,1
1,4,70,0,0,0,0,0,0,0,0,0,1
1,2,65,1,0,0,0,0,0,0,0,0,1
1,3,54,1,0,0,0,0,0,0,0,0,1
1,4,39,0,0,0,0,0,0,0,0,0,1
1,2,72,1,0,0,0,0,0,0,0,0,1
1,3,57,0,0,0,0,0,0,0,0,5,1
1,3,54,0,0,0,0,0,0,0,0,0,0
1,2,42,1,1,0,0,0,0,0,0,0,1
1,4,71,0,0,0,0,0,0,0,0,14,1
1,4,62,0,0,0,0,2,0,0,0,0,1
1,2,43,0,0,0,0,0,0,0,0,0,1
1,2,39,0,0,0,0,0,0,0,0,0,1
1,3,37,0,0,0,0,0,0,0,0,2,1
1,3,40,0,0,0,0,0,0,0,0,0,1
1,3,59,0,0,0,0,0,0,0,0,0,1
1,3,53,1,0,0,0,0,0,0,0,0,1
1,3,59,1,0,0,0,0,0,0,0,1,1
1,3,33,0,0,0,0,0,0,0,0,2,1
1,3,132,1,0,0,0,0,0,6,0,15,1
1,4,50,1,0,0,0,0,0,0,0,0,1
1,2,44,0,0,0,0,0,0,0,0,0,1
1,3,56,0,0,0,0,0,0,0,0,0,1
1,3,37,0,0,0,0,0,0,0,0,0,1
1,2,34,2,2,0,0,0,0,0,0,0,0
1,2,47,0,0,0,0,0,0,0,0,0,1
1,2,44,0,0,0,0,0,0,0,0,0,1
1,2,57,1,1,0,0,0,0,0,0,0,0
1,2,67,0,0,0,0,0,0,0,0,0,1
1,2,64,0,0,0,0,1,0,0,0,3,1
1,2,89,4,0,0,0,0,1,0,0,33,1
1,5,46,0,0,0,0,0,0,0,0,0,1
1,3,44,0,0,0,0,0,0,0,0,0,1
1,2,48,0,0,0,0,0,0,0,0,0,1
1,2,45,0,0,0,0,0,0,0,0,0,1
1,4,49,0,0,0,0,0,0,0,0,0,1
1,2,48,0,0,0,0,0,0,0,0,0,1
1,2,72,0,0,0,0,0,0,0,0,0,1
1,5,61,0,0,0,0,0,0,0,0,5,1
1,2,43,0,0,0,0,0,0,0,0,4,1
1,2,43,0,0,0,0,0,0,0,0,0,1
1,3,50,0,0,0,0,0,0,0,0,4,1
1,2,70,0,0,0,0,0,0,0,0,4,1
1,3,156,4,0,0,0,0,0,0,0,49,1
1,3,59,0,0,0,0,0,0,0,0,0,1
1,3,79,1,0,0,0,0,0,0,0,1,1
1,3,155,4,0,0,0,0,0,0,0,49,1
1,2,62,0,0,0,0,0,0,0,0,0,1
1,3,66,1,0,0,0,0,0,0,0,0,1
1,4,55,1,0,0,0,0,0,0,0,0,1
1,3,48,0,0,0,0,0,0,0,0,0,1
1,3,67,0,0,0,0,0,0,0,0,1,1
1,3,60,0,0,0,0,0,0,0,0,1,1
1,14,237,1,0,0,0,0,0,12,1,74,1
1,3,201,0,0,0,0,0,0,0,0,32,1
1,2,51,1,1,0,0,0,0,0,0,11,1
1,3,105,0,0,0,0,0,5,0,0,19,1
1,3,53,1,0,0,0,0,0,0,0,0,1
1,5,55,0,0,0,0,0,0,0,0,5,1
1,3,61,0,0,0,0,0,0,0,0,0,1
1,3,58,1,0,0,0,0,0,0,0,4,1
1,2,63,0,0,0,0,0,0,0,0,8,1
1,2,57,0,0,0,0,0,0,0,0,0,1
1,3,34,0,0,0,0,0,0,0,0,3,1
1,2,46,0,0,0,0,0,0,0,0,0,1
1,2,61,0,0,0,0,0,0,0,0,0,1
1,6,64,0,0,0,0,0,0,0,0,4,1
1,6,65,0,0,0,0,0,0,0,0,5,1
1,5,61,0,0,0,0,0,0,0,0,5,1
1,4,69,0,0,0,0,0,0,0,0,0,1
1,2,63,1,0,0,0,0,0,0,0,0,1
1,5,60,0,0,0,0,0,0,0,0,4,1
1,5,61,0,0,0,0,0,0,0,0,4,1
1,3,47,0,0,0,0,0,0,0,0,4,1
1,3,33,0,0,0,0,0,0,0,0,3,1
1,3,35,0,0,0,0,0,0,0,0,3,1
1,3,35,0,0,0,0,0,0,0,0,3,1
1,3,57,0,0,0,0,0,0,0,0,10,1
1,2,56,1,1,0,0,0,0,0,0,0,0
1,2,61,1,1,0,0,0,0,0,0,0,1
1,3,46,0,0,0,0,1,0,0,0,2,1
1,3,119,3,0,0,0,0,0,0,0,28,1
1,4,93,1,0,0,1,5,0,0,0,11,1
1,2,58,1,1,0,0,0,0,0,0,0,0
1,3,33,0,0,0,0,0,0,0,0,1,1
1,2,34,0,0,0,0,0,0,0,0,0,1
1,2,53,0,0,0,0,0,0,0,0,0,1
1,3,157,4,0,0,0,0,0,0,0,51,1
1,3,64,1,0,0,0,0,0,0,0,0,1
1,2,43,0,0,0,0,0,0,0,0,0,1
1,2,74,0,0,0,0,0,0,0,0,0,1
1,3,69,0,0,0,0,0,0,0,0,30,1
1,3,57,0,0,0,0,0,0,0,0,0,1
1,3,53,0,0,0,0,0,0,0,0,0,1
1,3,52,0,0,0,0,0,0,0,0,0,1
1,3,44,0,0,0,0,0,0,0,0,0,1
1,4,54,1,0,0,0,0,0,0,0,0,1
1,2,37,0,0,0,0,0,0,0,0,0,1
1,2,28,0,0,0,0,0,0,0,0,0,1
1,4,63,1,0,0,0,0,0,0,0,3,1
1,4,57,1,0,0,0,0,0,0,0,0,1
1,4,53,1,0,0,0,0,0,0,0,0,1
1,3,55,1,1,0,0,0,0,0,0,11,1
1,3,34,0,0,0,0,0,0,0,0,6,1
1,2,75,1,0,0,0,0,0,0,0,11,1
1,2,78,1,0,0,0,0,0,0,0,0,1
1,4,72,0,0,0,0,0,0,0,0,0,1
1,3,44,0,0,0,0,0,0,0,0,0,1
1,4,52,1,0,0,0,0,0,0,0,0,1
1,2,59,1,0,0,0,0,0,0,0,0,1
1,4,45,0,0,0,0,0,0,0,0,1,1
1,3,59,0,0,0,0,0,0,0,0,2,1
1,2,52,0,0,0,0,0,0,0,0,0,1
1,3,69,0,0,0,0,0,0,0,0,30,1
1,4,62,1,0,0,0,0,0,0,0,1,1
1,5,81,0,0,0,0,0,0,0,0,12,1
1,2,58,1,0,0,0,0,0,0,0,4,1
1,4,62,0,0,0,0,0,0,0,0,0,1
1,2,47,0,0,0,0,0,0,0,0,0,1
1,2,61,0,0,0,0,0,0,0,0,1,1
1,1,55,0,0,0,0,0,0,0,0,23,1
1,1,46,0,0,0,0,0,0,0,0,14,1
1,1,71,0,0,0,0,1,0,0,0,15,1
1,1,56,1,0,0,0,0,0,0,0,17,1
1,2,43,0,0,0,0,0,0,0,0,0,1
1,4,51,0,0,0,0,0,0,0,0,0,1
1,1,54,1,0,0,0,0,0,0,0,15,1
1,2,69,4,1,0,0,0,0,0,0,3,1
1,3,202,0,0,0,0,0,0,0,0,32,1
1,3,55,0,0,0,0,0,0,0,0,0,1
1,2,57,1,0,0,0,0,0,0,0,0,1
1,3,54,0,0,0,0,0,0,0,0,0,1
1,2,66,1,0,0,0,0,0,0,0,0,1
1,3,201,0,0,0,0,0,0,0,0,32,1
1,2,49,1,1,0,0,0,0,0,0,0,0
1,3,45,0,0,0,0,0,0,0,0,3,1
1,2,48,0,0,0,0,0,0,0,0,0,1
1,2,58,2,1,0,0,0,0,0,0,3,0
1,2,45,0,0,0,0,0,0,0,0,0,1
1,3,64,1,0,0,0,0,0,0,0,5,1
1,3,62,1,0,0,0,0,0,0,0,4,1
1,2,43,0,0,0,0,0,0,0,0,0,1
1,3,51,0,0,0,0,0,0,0,0,0,1
1,2,51,1,0,0,0,0,0,0,0,0,1
1,3,39,0,0,0,0,0,0,0,0,3,1
1,2,56,1,1,0,0,0,0,0,0,0,0
1,3,38,0,0,0,0,0,0,0,0,3,1
1,3,38,0,0,0,0,0,0,0,0,4,1
1,2,44,1,0,0,0,0,0,0,0,0,1
1,2,45,1,0,0,0,0,0,0,0,0,1
1,2,66,3,2,0,0,0,0,0,0,0,1
1,3,65,0,0,0,0,1,0,0,0,0,1
1,2,37,0,0,0,0,0,0,0,0,1,1
1,4,47,0,0,0,0,0,1,0,0,3,1
1,3,43,0,0,0,0,0,1,0,0,3,1
1,3,46,1,0,0,0,0,0,0,0,0,1
1,2,105,2,0,0,0,1,0,0,0,0,1
1,3,30,0,0,0,0,1,0,0,0,0,1
1,3,60,1,0,0,0,0,0,0,0,0,1
1,3,38,0,0,0,0,0,0,0,0,3,1
1,2,56,0,0,0,0,0,0,0,0,0,1
1,3,45,0,0,0,0,0,0,0,0,4,1
1,2,61,0,0,0,0,0,0,0,0,0,1
1,2,60,0,0,0,0,0,0,0,0,0,1
1,3,45,0,0,0,0,0,0,0,0,0,1
1,3,104,0,0,0,0,0,0,0,0,15,1
1,3,82,1,0,0,0,0,1,0,0,2,1
1,4,44,0,0,0,0,0,0,0,0,0,1
1,3,52,1,0,0,0,0,0,0,0,0,1
1,3,43,1,0,0,0,0,0,0,0,0,1
1,2,58,1,1,0,0,0,0,0,0,0,1
1,3,39,0,0,0,0,0,0,0,0,0,1
1,3,61,1,0,0,0,0,0,0,0,0,1
1,2,62,1,1,0,0,0,0,0,0,0,0
1,3,43,0,0,0,0,0,0,0,0,0,1
1,2,69,0,0,0,0,0,0,0,0,4,1
1,3,66,0,0,0,0,0,0,0,0,0,1
1,2,126,0,0,0,0,1,0,0,0,18,1
1,4,64,1,0,0,0,0,0,0,0,0,1
1,2,59,1,1,0,0,0,0,0,0,0,0
1,6,134,0,0,0,0,0,0,0,0,1,1
1,4,63,0,0,0,0,0,0,0,0,0,1
1,2,58,0,0,0,0,0,0,0,0,0,1
1,2,52,1,1,0,0,0,0,0,0,0,0
1,5,63,0,0,0,0,0,0,0,0,0,1
1,4,82,0,0,0,0,0,0,0,0,16,1
1,2,59,1,1,0,0,0,0,0,0,0,0
1,2,58,1,1,0,0,0,0,0,0,0,0
1,2,51,0,0,0,0,0,0,0,0,0,1
1,4,95,0,0,0,0,0,0,0,0,0,1
1,3,79,1,0,0,0,0,0,0,0,0,1
1,2,54,0,0,0,0,0,0,0,0,0,1
1,2,59,0,0,0,0,0,0,0,0,0,1
1,3,47,0,0,0,0,0,0,0,0,0,1
1,4,59,0,0,0,0,0,0,0,0,0,1
1,2,58,0,0,0,0,0,0,0,0,0,1
1,4,46,1,0,0,0,0,0,0,0,0,1
1,2,63,2,1,0,0,0,0,0,0,1,1
1,2,52,0,0,0,0,0,0,0,0,0,1
1,3,72,0,0,0,0,0,0,0,0,1,1
1,3,114,1,0,0,0,0,0,0,0,0,1
1,2,41,0,0,0,0,0,0,0,0,0,1
1,3,104,1,0,0,0,0,0,0,0,7,1
1,5,41,0,0,0,0,0,0,0,0,0,1
1,2,52,1,0,0,0,0,0,0,0,0,1
1,15,248,0,0,0,0,0,0,12,1,78,1
1,3,40,0,0,0,0,0,0,0,0,0,1
1,2,62,1,0,0,0,1,0,0,0,0,1
1,2,48,0,0,0,0,1,0,0,0,0,1
1,3,89,1,0,0,0,2,0,0,0,10,1
